RoleTitle,Company,LocationState,LocationCity,LocationZipCode,LocationArea,MinimumSalary,MaximumSalary,SalaryTimeUnits,ShortDescription,HasExpressApply,IsSponsored,IndeedJobListingURL,ExperienceLevel,JobType,ResponsiveEmployer,JobID
Assembler Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,"Aerotek Hiring Event in Partnership with Nintendo of America! Tuesday, September 17, 2019, Wednesday, September 18, 2019. Must be 18 or older.",RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SB9jzd8M6ErKvfwPnACJRSEClYT00c57ZasLJjUWAPzEWWIAF-FWHWbH9W5YLlk6z4Qxvh2QTVFcS3qDJ29GRAmcpMSYrAsJs9Bl5uw0pX1Ldvr62HFR9X4CcgxaIUutwjxZo2bVnq2E-HPCh-wgAVwp9JivY6QePIQpidcuYL7i4ZNghdPQLRorbvHWtcl5Xp1Hau8mZcAk1nhid6nSFEjdPW_JlcseBKqyRK_IPyuQcPSc6vQyvkh7AAnVn8p_b6BMfu5GuXcjd0FC_YJDuy-8H7tVb_yxMTavZTJ6WOZfQ-eatxSOFjfBQXW-NYd7O8QsW5LYMMPEeuiTuPw6zit_50A3OkK1Eg==&p=16&fvj=0,Entry Level,Contract,N/A,pj_0252686873007cce
Assembler Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,Must be 18 or older. Willing to submit to drug and background requirements. Eligible to work in the US. Read/Speak English for safety reasons.,RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SB9jzd8M6ErKvfwPnACJRSEClYT00c57ZasLJjUWAPzEWWIAF-FWHWbH9W5YLlk6z4Qxvh2QTVFcuwDxmX3QToaEg97wcmRij41z3xioi3-QFmMfL1ZnWs_ypEz4W5XqyLy61j7xI5JEdQc5MztubITKmXZZxogirrA6H97wk0xdY5ued3q-Y0Jov77m0z-uA96g0apylVpGA3Xq9aguzrm2a4GvbyAUP6dnbtpEj8mFhk7ViGnDpyiwyzJo1clC7r6y4urFFUuyJil7rdmV2TCEJGcydWj-kmsU78PlMG_XXDkJcZ8JhbskQKWN6QLe-nflvN9w0r0ejAQKRPK6VRIxmmkwUhp6hg==&p=0&fvj=0,Entry Level,Contract,N/A,pj_0252686873007cce
Logistics Warehouse Specialist for Dangerous Goods,Global Network Recruiting,",",Moses,N/A,N/A,N/A,N/A,N/A,>> Full-Time >> Part-Time positions exist // Shift work is an option. We’re seeking ANYONE with Dangerous Goods / Hazardous Materials experience to advise on…,Express apply,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNIiNJyvUeJ_nKsWGgxlbHhkV0nnMAzRLCgRb3FBNUewZ50FULDP4meEVvpmliKGnVW444QJ3pd9aZfjV4_vqQlWapZhjG5-CARaBhEbu_zGYGN5KmEewkOeTWs7eYs5lo51F1kbYKOtMYECFPT5H-sN6j7YvQPb2y7E6CFTOCpigGvoQBblv0_A6O7NnFuEvYY50TEm9s1O9R-V21hZmCPvNLHIfm9O_rrJCS4puTpSs5iPrLTFoPnI1yiK-R2SYuT5AxVyePyKf9MQSMn4WU2aOz-QofiODLv34EUbkUgtx9IJL1Dln5KgwsYiE3yt3sD4q30NSD9xdTVoGR9WP0MQ==&p=1&fvj=0&vjs=3,Entry Level,Contract,N/A,pj_9344e03e40a70737
"Earn up to $1,250 / month walking dogs",Wag!,WA,Seattle,N/A,N/A,"$1,250 ",N/A,N/A,"Are you an animal lover with dog care experience looking for part-time or full-time work? Been a dog walker, or dog sitter? Must be over 18 years old.",N/A,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DS49wU-Nrh2jPsAS9jhWCq6bSm4zo48pW_WnPte91cr8W0I91uUcGrdgUHsiHk4ikCdxuzxHmksKYTw0oN9qxQEah9YFzyc1-54GxO15ObwCwu2WBSrNDZg2QQZE2EcY83-B1-TEjabDxe5efThSR1xyv_1K9-U_0GgzW1DkCVz-JUQG-WxoZ3mxKKptRIAGsJelD3lQRzLQzFueKTyEMFyItKFQAq1oNVv4ONdSYs4-RT80A2xOd8q8hIVg-S5eujo1edSiDNIEbE5PuQSExoUVPFHVbvIhAuEyViaLqSUo1tJNugvn2PNoAq4Nrb6SvwqqEifwSJRArqnVEjtau9xXWVVNg2tETN1LsBWuoHwroXh4MtY_IpifupfThNSF1L3OSIrokDmWdh1085sHCbY-L2edL5F-Y=&p=2&fvj=1&vjs=3,Entry Level,Contract,N/A,pj_1288a05f36672669
Order Picking Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,Must be 18 or older. Willing to submit to drug and background requirements. Eligible to work in the US. Read/Speak English for safety reasons.,RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SBMhTylkp2CoUE0mKb8sKAC4xleEuLnHBR3CoLqZ0t66V7cJX2HX8Uin3HlhKc46n428NAPlUErX9-bWqicGOc1SmpIl20VkR_jyd-w51RkVRXvz6TIcsGjy7bWjh8LrNLhgfseJw7o4znjGDeFlSx3uoyouGHYbfQptgG4VX7SkigAd_WngXzC33GYqUzTY4zgYGs46zD3Qs2kOZtfiZlI2wl3KpgXpuOIRlgxH65G42bK5Qy2xyGMpPpZwGQUZDwC0RTYDeMoq1k2y3oPHvytFjIB93aRlrNGL5J3qzisFnEqpPpX8MUUNO22JxuLLlAMOaYNm1tutLec-zm5sdko4bhsvb3HKbg==&p=3&fvj=0,Entry Level,Contract,N/A,pj_03ee118d7f1cd168
Administrative Officer,US Department of Veterans Affairs,WA,Seattle,N/A,N/A,"$96,656 ","$125,651 ",Yearly,And serves as the sole Administrative Officer and functions as the Deputy Director for Service Line Administration. Citizen to apply for this job.,N/A,N/A,https://www.indeed.com//rc/clk?jk=d62f5bc03fd3ec1a&fccid=eb24c57e72a85c13&vjs=3,Entry Level,Contract,N/A,p_d62f5bc03fd3ec1a
Contract Specialist I-II,King County,WA,Seattle,98104,N/A,"$73,133 ","$104,374 ",Yearly,"Using established methods, policies, and procedures and providing technical contracting support for the Finance Section. Ensure insurance requirements are met.",N/A,N/A,https://www.indeed.com//rc/clk?jk=a413e562ee27df34&fccid=632d2a253ffbf4f9&vjs=3,Entry Level,Contract,N/A,p_a413e562ee27df34
Usability Assistant,Team Red Dog,WA,Redmond,98052,N/A,N/A,N/A,N/A,"You'll have the opportunity to assist with the teams research activities in developing innovative, user-friendly, best-of-breed products.",N/A,N/A,https://www.indeed.com//rc/clk?jk=71645d53c044cc05&fccid=f654deb7a558ae97&vjs=3,Entry Level,Contract,N/A,p_71645d53c044cc05
SmarTeam Technical Support Consultant,Razorleaf,WA,Seattle,N/A,N/A,N/A,N/A,N/A,Provide support to Razorleaf SmarTeam clients – interacting with customers at all levels from basic users to system administrators.,Express apply,N/A,https://www.indeed.com//company/Razorleaf-Corporation/jobs/Smarteam-Technical-Support-Consultant-9b7075f495caac6a?fccid=8727329bdd31ae4b&vjs=3,Entry Level,Contract,N/A,p_9b7075f495caac6a
Supervisory Contract Specialist,US Department of Defense,WA,Tukwila,N/A,N/A,"$81,283 ","$125,651 ",Yearly,"Monitor and evaluate work performance, manages resources, develops plans, and takes actions to achieve goals and objectives.",N/A,N/A,https://www.indeed.com//rc/clk?jk=50603431ac97dcca&fccid=ca509b164585637a&vjs=3,Entry Level,Contract,N/A,p_50603431ac97dcca
AWS Custom Billing Analyst,"Amazon Web Services, Inc.",WA,Seattle,N/A,N/A,N/A,N/A,N/A,"2+ years of relevant professional experience. Bachelor’s degree required, preferably in business, accounting, or a related field.",N/A,N/A,https://www.indeed.com//rc/clk?jk=91c8f66444069f47&fccid=fe2d21eef233e94a&vjs=3,Entry Level,Contract,N/A,p_91c8f66444069f47
Baker,Raining Cookies,WA,Redmond,98052,N/A,$13.50,N/A,Hourly,"As a baker at Raining Cookies, you will be responsible for baking cookies to be decorated for custom orders, along with other prep-oriented tasks.",Express apply,N/A,https://www.indeed.com//company/Raining-Cookies/jobs/Baker-29b59b877e1a98d3?fccid=aaefc3b6027d29d6&vjs=3,Entry Level,Contract,N/A,p_29b59b877e1a98d3
Weekend Camp Counselor - Kids & Adults with Disabilities,Easterseals Washington,WA,Vaughn,98394,N/A,$230 ,N/A,Weekly,"Weekend Camp Positions (Residential/Live-on site) $230.00 per week plus room & Board, Part-time Friday 5 pm - Sunday 4 pm *.",Express apply,N/A,https://www.indeed.com//company/Easterseals-Washington/jobs/Weekend-Camp-Counselor-94a03424a2b1309f?fccid=ca8546c7570e3996&vjs=3,Entry Level,Contract,N/A,p_94a03424a2b1309f
Middle School - Physical Education,Renton School District,WA,Renton,98059,N/A,N/A,N/A,N/A,Qualified candidates must hold or be eligible for Washington State Teacher Certification with endorsement in Elementary Education or Health and Physical…,N/A,N/A,https://www.indeed.com//rc/clk?jk=2304ad8f72fc4694&fccid=4d61df2f01579e73&vjs=3,Entry Level,Contract,N/A,p_2304ad8f72fc4694
Delivery Driver,Peach,WA,Seattle,N/A,N/A,$30 ,$55 ,Hourly,Follow the navigation / instructions in the driver app to deliver the food to 4-8 nearby Seattle companies. Communicate with Peach using a click-to-call Support…,N/A,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DYRT0q2b0RarbZ1nRmWvoycnWu0jKxLcyY4YV-jjRXt6XjeWhFdBi2caafyzXNPFMPfEZsDBbv9sIIkDPkow8_8fUBoaFXJrlQeQy56D6jOwZFjajxhHT_4dtm4mShiJZLzNV0D5D1g5h4G1quHdbe4GYrdqlvFvl7PYJr91ulQPDPElrSjz_7BU1I9wGJd9MXv4vvaTMWPC91aEX6ycvfcX86i_39YtjGOr783XFr0VH-au-3yYBdLvBhRqYP_U1wRgSdJguwCuyvG9uWtRTQ6E-MSzLnQARmo1u4qoeDQpgLbw40CweqiZEMbnlhxioz0CAMSpJdO2iHzDgtQoWOt0qobByRG_cDZSxAHmTOorLc5YrrAOiaK56xHcWIQOjVw-wpenQPiA==&p=14&fvj=1&vjs=3,Entry Level,Contract,Responsive employer,pj_edcf5718f40e0964
Jyver (Grocery Store Merchandiser),Jyve Corporation,",",Cle,WA,N/A,N/A,N/A,N/A,"We’re Veteran Friendly and invite people of all backgrounds, cultures and abilities to become a Jyver! Shop to fulfill online orders.",N/A,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0CMwSUALwbP3tvQ93KmRmTLb2LUmn_2HsGIGsKlnimoF3KuIRYpj-FiXWJEfS1tZmNqsuGPKrDj9yXa3HeeZjx3TUH4-eWX9iZeShpg0GMcqb7MutR9Cq7_GseEuOH0x52j3Ng0w5H3q0UGnaTOU3KloS_0u1uUCF7MZDPyP56lXmKEhAtvs_SbYuz6IYValVpaIKdFLQUfPDKupnYgKdGesdB8zJHcRr1KhhrJPRS67hlJcODpqn6Z8qx9mKgLbw4E73c7vzkMeEN5d3nuzPsRbDd1og-pCf_CsrmxnnPtz08t2z43yLX2J5b7tpIP-dVXkr-CKgfYQFNAJ8t4gLAtSNLpcVOtCIDmADaZSou-rLuu5K4NBlbC&p=15&fvj=1&vjs=3,Entry Level,Contract,N/A,pj_49c7236a4ed3861f
Shipping/Receiving Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,Must be 18 or older. Willing to submit to drug and background requirements. Eligible to work in the US. Read/Speak English for safety reasons.,RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SJWo22OmcsH3gP-zKCf4ELX8WyytXyRdFBO8Nk5wUMx2fUrIFyI-n1bEwLTjOkGVOuVJf_1jWbhpJzfsofIh-4JNu2D2nztpnn8T0Czs-lXs6mjsGXIWouVSiforvpWPZAOyFCXIJrATpG6x5JkhP5e0NvEOtWiN9xZZKVy1h5kQULDp9Gn93NkRfxffvbZgRVipDciGcVOZPESEubQ1ezbmiWvhdk9NQg-crn_yNLXk22Fg34JrEAQmgPez1sn8EbmbTOsFsIoCVeHTjAgg9BMHUyUn1v5FiWpV8zFPqh0TSU6KK7tb_5Tyves9Sek93YTP-pI2F1qybdb2i6hEsZEO1aie6mOOiQ==&p=16&fvj=0,Entry Level,Contract,N/A,pj_300077770ae9b9c4
"Earn up to $1,250 / month walking dogs",Wag!,WA,Seattle,N/A,N/A,"$1,250 ",N/A,N/A,"Wag, the on-demand dog walking app, is seeking qualified dog lovers to join the platform. Are you an animal lover with dog care experience looking for part-time…",N/A,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DS49wU-Nrh2jPsAS9jhWCq6bSm4zo48pW_WnPte91cr8W0I91uUcGrdgUHsiHk4ikCdxuzxHmksKYTw0oN9qxQEah9YFzyc1-54GxO15ObwCwu2WBSrNDZg2QQZE2EcY83-B1-TEjabDxe5efThSR1la61HXzAQQnmhUKi4-4nUY_RWPF6qn1P6ivoBN2C2TaL79JhbrVll-GCg64-9vzP8ryN-A0rYV2D0J9RBFrTDnHHYVgy-4V0Lp4z14Lf8OewBKWjikOwzxznywawOtKC_bepdl_K8nGBcsFxXGyvEXhvh5Ria3YdXwfulwVHlN8FXaR20diaPkjnqYNefHj-8RW6SJ2hl3YahD5sIAhe93gxDXtuGy9lIYUf3UQsOoH_Del-P1EIN1eQv6XWmplB74fXNDd9Fzo=&p=0&fvj=1&vjs=3,Entry Level,Contract,N/A,pj_1288a05f36672669
Logistics Warehouse Specialist for Dangerous Goods,Global Network Recruiting,",",Moses,N/A,N/A,N/A,N/A,N/A,Logistics Advisor / Representative / Supply Chain Specialist of Dangerous Goods - shipping domestic & Int’l (Industrial products and goods).,Express apply,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNIiNJyvUeJ_nKsWGgxlbHhkV0nnMAzRLCgRb3FBNUewZ50FULDP4meEVvpmliKGnVW444QJ3pd9aZfjV4_vqQlWapZhjG5-CARaBhEbu_zGbMlXXMTgHTY8tPbZbM_af7D3HpOX8rn3gfIxCW59PSeLSUSv5Mkb_oUovrGBfOZO4SsEn4PO_iQdePtrI5cFqO6LwrjODxnjX_mOMjy4BeUZ2Zc26_ysDwDGlQU3eMlOYp2OVpodqCiUvB0nSANB05M9PsMppb600fCaodFFufmGXmGwk345AtZoYtnIBCZi-X37clh5s4hosvJW8Ud_2hiZe5awpxEDwRdb3dbXObTA==&p=1&fvj=0&vjs=3,Entry Level,Contract,N/A,pj_9344e03e40a70737
Marketing Designer - Video and Content - 4-6+ month contract,Ripl,WA,Bellevue,N/A,(Downtown area),N/A,N/A,N/A,Marketing Designer –Video and Content - 4 - 6+ month contract. Ripl (www.Ripl.com ( http://www.ripl.com/ )) is passionate about helping small businesses grow by…,Express apply,N/A,https://www.indeed.com//rc/clk?jk=2a53d1e89af5b3cf&fccid=eb6ad9fb9534846d&vjs=3,Entry Level,Contract,N/A,p_2a53d1e89af5b3cf
Freelance Writer,GraysHarborTalk,WA,Aberdeen,N/A,N/A,N/A,N/A,N/A,Join the fastest growing digital media company in Western Washington as a paid freelance writer for GraysHarborTalk. This Job Is Ideal for Someone Who Is:,Express apply,N/A,https://www.indeed.com//company/ThurstonTalk/jobs/Freelance-Writer-1bb9cd592dc50333?fccid=fad2f0ed16388519&vjs=3,Entry Level,Contract,N/A,p_1bb9cd592dc50333
Freelance Writer,ThurstonTalk,WA,Olympia,98502,N/A,N/A,N/A,N/A,Join the fastest growing digital media company in Western Washington as a paid Community Content Creator for ThurstonTalk. This Job Is Ideal for Someone Who Is:,Express apply,N/A,https://www.indeed.com//company/ThurstonTalk/jobs/Freelance-Writer-b37ea7ef2aaa117e?fccid=fad2f0ed16388519&vjs=3,Entry Level,Contract,N/A,p_b37ea7ef2aaa117e
Gameplay Animator,Biblioso,WA,Redmond,N/A,N/A,N/A,N/A,N/A,We are looking for a talented animator for a contractposition at Microsoft in Redmond WA to create and implement compelling andbelievable in-game animations…,Express apply,N/A,https://www.indeed.com//company/Biblioso/jobs/Gameplay-Animator-961d285af9fc7591?fccid=ca61a82c3bd3756e&vjs=3,Entry Level,Contract,N/A,p_961d285af9fc7591
Freelance Publication Designer,AHA Inc,WA,Vancouver,N/A,(Carter Park area),N/A,N/A,N/A,AHA wants to connect with local Freelance Designers experienced in working with longer forms of print and digital communications.,Express apply,N/A,https://www.indeed.com//rc/clk?jk=b78b0b40e83497d8&fccid=d09e2bba94ae22d1&vjs=3,Entry Level,Contract,N/A,p_b78b0b40e83497d8
Independent Contractor Driving positions open!,"Pacific Northwest Couriers, LLC",WA,Seattle,98168,N/A,$18 ,$40 ,Hourly,"Looking for several Full-time and Part-time Independent Contractors (sole proprietor, owner operator, or LLC) to join the team of a growing business.",Express apply,N/A,"https://www.indeed.com//company/Pacific-Northwest-Couriers,-LLC/jobs/Independent-Contractor-Driving-Position-Open-0c9182b8a51d0075?fccid=1a181bacab0cc3cb&vjs=3",Entry Level,Contract,N/A,p_0c9182b8a51d0075
Counselor Elementary - REPLACEMENT,Tacoma Public Schools,WA,Tacoma,N/A,(South Tacoma area),N/A,N/A,N/A,"Based on preparation level and experience per TEA Collective Bargaining Agreement. Teacher, 180 work days, 10 month elem. Estimated return date is 1/6/2020.",N/A,N/A,https://www.indeed.com//rc/clk?jk=6c67aa4f713ba9fd&fccid=8b3fe874132f7707&vjs=3,Entry Level,Contract,N/A,p_6c67aa4f713ba9fd
Counselor Secondary - REPLACEMENT,Tacoma Public Schools,WA,Tacoma,N/A,(South Tacoma area),N/A,N/A,N/A,"Based on preparation level and experience per TEA Collective Bargaining Agreement. Teacher, 180 work days, 10 month. Estimated return date is 1/6/2020.",N/A,N/A,https://www.indeed.com//rc/clk?jk=92b2f4fddf2aab10&fccid=8b3fe874132f7707&vjs=3,Entry Level,Contract,N/A,p_92b2f4fddf2aab10
Delivery Driver,Peach,WA,Seattle,N/A,N/A,$30 ,$55 ,Hourly,Earn between $35 - $55 for about an hour and a half of work each day as an independent contract delivery driver for Peach!,N/A,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DYRT0q2b0RarbZ1nRmWvoycnWu0jKxLcyY4YV-jjRXt6XjeWhFdBi2caafyzXNPFMPfEZsDBbv9sIIkDPkow8_8fUBoaFXJrlQeQy56D6jOwZFjajxhHT_4dtm4mShiJZLzNV0D5D1g5h4G1quHdbe4GYrdqlvFvk_M-s07Z19GVHJqnZZZbeTvqLTx2mwmsdNY1ttL6RWc77h7oHpIWPPPhojRI6wNSpnP9oXMvnFhAHkOVPMRm31TSbfCJ9XJvEfOzjRbToWEzIm3DBsEMTq82JNdp6SjTlbmxyPWfMrOxT6THHozzfS3gq71sdmCQyISJbOWni1-m9EtTuXjoZk3u6I23zTAHLmGQQ5YrcQIrWtXZ9npEvGOGHQKQjnh3zLXYIGLNRm5Q==&p=12&fvj=1&vjs=3,Entry Level,Contract,Responsive employer,pj_edcf5718f40e0964
Order Picking Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,"Aerotek Hiring Event in Partnership with Nintendo of America! Tuesday, September 17, 2019, Wednesday, September 18, 2019. Must be 18 or older.",RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SBMhTylkp2CoUE0mKb8sKAC4xleEuLnHBR3CoLqZ0t66V7cJX2HX8Uin3HlhKc46n428NAPlUErX-CiCe4X4iCKfIU3DgOJG57uP9Oo3lH5IkMB5c2InXnzmpEZhmpxM6CbJb-c0daDcaajNSpl1UQd1S_C9wWrXB_wMzD6jyAki68VUfriYm0GpLfDz4N6st9OmkGAXQqCrhP2hADDz5KaF48yhX4imHHT-HMqAtnL629DBMXRwrlkm2ahFq-R8xxkCUrIS1k1inCxxzlAnaXHinIbW5uqAeM8HoMUv17gDbB6_1R3EBbWM75_yST8EcPPKYNw_EoJvaNcxrwjnYOcnDAiSA9X8Hw==&p=13&fvj=0,Entry Level,Contract,N/A,pj_03ee118d7f1cd168
Shipping/Receiving Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,"Aerotek Hiring Event in Partnership with Nintendo of America! Tuesday, September 17, 2019, Wednesday, September 18, 2019. Must be 18 or older.",RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SJWo22OmcsH3gP-zKCf4ELX8WyytXyRdFBO8Nk5wUMx2fUrIFyI-n1bEwLTjOkGVOuVJf_1jWbhpnuZuFrWKiA0FyjMCyv-Qgyv-Ri526ivkRcOF6lsj5gGpTszBsaCQZ1UiKNTAf21TtLfh7UQDkqa_gosJ8K_-TTlgDum3SXQuqFSZnd2W5Nh7-sQFQP6d7OTUxAQwBnKIPdxxYcb-y4jnwjVnxB_9-l--Q8gccCcyv895uOYeBGpBba4CPppAWQnFU5A6wvvz8jVAyAUwwRR9rSClXm6fwi4InpbrzuJokYtf-BbAu-rX2krrhDLM_NTML3zWUYI7PR5JdJqZ3MsUso4qnS6Gaw==&p=14&fvj=0,Entry Level,Contract,N/A,pj_300077770ae9b9c4
Jyver (Grocery Store Merchandiser),Jyve Corporation,",",Cle,WA,N/A,N/A,N/A,N/A,Jyve is a rapidly growing tech company that’s revolutionizing retail with our unique merchandising service that pairs brands with an “on schedule” labor force.,N/A,Sponsored,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0CMwSUALwbP3tvQ93KmRmTLb2LUmn_2HsGIGsKlnimoF3KuIRYpj-FiXWJEfS1tZmNqsuGPKrDj9yXa3HeeZjx3TUH4-eWX9iZeShpg0GMcqb7MutR9Cq7_GseEuOH0x52j3Ng0w5H3q0UGnaTOU3KloS_0u1uUCF5Qf8VERlbFhqtxFot_40q4la-9DFGUgQA877yB4W468QUrs6yd_YAEtaIc8DXwI8OstJR8fxLwn8DkJgD4m3hvQmfLAK1a-DByskAtliUXpD-muwkJ-HZ-A9c-lYJvdeL0WyGVQ9IZDNVBvlznIENZKKsCMbBt1bmxOV2FLPwWdeMAQJhemhzstVNj5jxrcKXQyK6Wnz-n1f_iU07cnNZz&p=15&fvj=1&vjs=3,Entry Level,Contract,N/A,pj_49c7236a4ed3861f
Assembler Hiring Event,Aerotek,",",North,N/A,N/A,$16 ,N/A,Hourly,"Aerotek Hiring Event in Partnership with Nintendo of America! Tuesday, September 17, 2019, Wednesday, September 18, 2019. Must be 18 or older.",RSVP to the Event,Sponsored by Indeed Hiring Events,https://www.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0Btxs39KmTzjw_u_hUXcyTcLpNeUj18C2Nw5A7DCW0FWJ-Vah796G2LkuzP6khpCzdd-DgGlEi1SB9jzd8M6ErKvfwPnACJRSEClYT00c57ZasLJjUWAPzEWWIAF-FWHWbH9W5YLlk6z4Qxvh2QTVFcnnuSmiye9E94o4m_lrnvRggUyeHWM2K97ygyThgH3oehF7s44LfXa3oMpSA7KmuIG5a8n-ey7unrn5cHyPjLmG3zciZDvi53t1GPwtiyZefqgS85L249lgYId8rU3CTXxpWcik1a1Z3S5tWnWoDmw1YtKunlsF9Vo-6hYtwgifoeqKmAP7ljuyrkdmaR3pC-I_5mo1S7Q6A3JLntRVLxM51S46UKgX52wdgtFVQJLnec49JLeUzHHGASRWxcaArRFXrafXrjAvRi_lsAkcbVgw==&p=16&fvj=0,Entry Level,Contract,N/A,pj_0252686873007cce
Entry-Level Estimator - Seattle Area,CentiMark Corporation,WA,Seattle,98188,N/A,N/A,N/A,N/A,"A National leader in the commercial/industrial roofing industry, has an exceptional opportunity for an entry level, full time Roofing Estimator to support our…",Easily apply,N/A,https://www.indeed.com//rc/clk?jk=e78759bece2dfb82&fccid=5baf6f65e6737e41&vjs=3,Entry Level,Contract,N/A,p_e78759bece2dfb82
Merchandising Specialist,StratMar Retail Services,WA,Seattle,N/A,(Downtown area),N/A,N/A,N/A,This individual will have the earning potential of $25.00-$35.00/hr based on the completion level or decal placement at each store visit.,Easily apply,N/A,https://www.indeed.com//rc/clk?jk=e8266770579b071c&fccid=f781f8423c0f7922&vjs=3,Entry Level,Contract,N/A,p_e8266770579b071c
1 HOUR WEEKLY- Light Service of Filtered Water Equipment,National Water Services,WA,Seattle,N/A,(Admiral area),N/A,N/A,N/A,We are a water filtration company looking for a Field Technician Contractor to clean and collect data on our water dispensing equipment located in a local…,Easily apply,N/A,https://www.indeed.com//rc/clk?jk=ee37c3c3481c63e9&fccid=bae55a5355e2f207&vjs=3,Entry Level,Contract,N/A,p_ee37c3c3481c63e9
Technical Sourcer: Data Science (Contract),The Climate Corporation,WA,Seattle,N/A,N/A,N/A,N/A,N/A,"As a member of our team, the Technical Sourcer works closely with our Recruiters and Hiring Managers to develop creative strategies to find the best talent.",N/A,N/A,https://www.indeed.com//rc/clk?jk=ae6f89e7d9011821&fccid=5527fa86119a4ea6&vjs=3,Entry Level,Contract,N/A,p_ae6f89e7d9011821
Warehouse Worker,Staffing the Universe,WA,Kent,98032,N/A,N/A,N/A,N/A,Unpacks and places parts received from suppliers and customers on shelves in the correct alphanumeric sequence or proper location within the stockroom in a neat…,N/A,N/A,https://www.indeed.com//rc/clk?jk=74a92262c40e9f6e&fccid=04033b40ca4b27f4&vjs=3,Entry Level,Contract,N/A,p_74a92262c40e9f6e
Sales Project Consultant,Transform SR Home Improvement Products LLC,WA,Seattle,98168,N/A,N/A,N/A,N/A,Seattle - Tacoma - Bellevue - Everett and Tukwila Markets. The New Sales Representative is responsible for covering assigned pre-set sales appointments during…,N/A,N/A,https://www.indeed.com//rc/clk?jk=68fdc5a50c17579e&fccid=4f98849be543a8d8&vjs=3,Entry Level,Contract,N/A,p_68fdc5a50c17579e
Food Service Worker - WA,SKILS'KIN,",",Airway,WA,N/A,N/A,N/A,N/A,"Fairchild Air Force Base - Airway Heights, WA. Currently hiring for graveyard / overnight workers. Known for attracting mission-driven employees who are…",N/A,N/A,https://www.indeed.com//rc/clk?jk=6cc432636659cec4&fccid=184abd977b28c9da&vjs=3,Entry Level,Contract,N/A,p_6cc432636659cec4
Spanish Court Interpreter,SOSi,WA,Tacoma,N/A,N/A,N/A,N/A,N/A,Our job is to support our customer’s ongoing court cases by providing Spanish language interpretation. These cases are supported on an as-needed basis and…,Easily apply,N/A,https://www.indeed.com//company/SOSi/jobs/Spanish-Court-Interpreter-bb94d324c8a69db6?fccid=6e4828d61ff7d77c&vjs=3,Entry Level,Contract,N/A,p_bb94d324c8a69db6
